restaurant_id,restaurant_name,city,cuisine_category,seats,year_opened,permit_status
R0183,Brier Bistro,Durham,Breakfast,30,2011,Active
R0183,Brier Bistro,Durham,Coffee,30,2011,Active
R0184,Harrington Bakery,Knightdale,Late Night,113,1983,Active
R0184,Harrington Bakery,Knightdale,Vegan,113,1983,Active
R0184,Harrington Bakery,Knightdale,Sports Bar,113,1983,Active
R0184,Harrington Bakery,Knightdale,Food Truck,113,1983,Active
R0184,Harrington Bakery,Knightdale,Buffet,113,1983,Active
R0184,Harrington Bakery,Knightdale,Mexican,113,1983,Active
R0184,Harrington Bakery,Knightdale,Delivery,113,1983,Active
R0184,Harrington Bakery,Knightdale,Vietnamese,113,1983,Active
R0185,Cabarrus Provisions,Knightdale,Thai,90,2006,Active
R0185,Cabarrus Provisions,Knightdale,Halal,90,2006,Active
R0185,Cabarrus Provisions,Knightdale,Vietnamese,90,2006,Active
R0185,Cabarrus Provisions,Knightdale,Vegetarian Options,90,2006,Active
R0186,Lenoir Trattoria,Durham,Catering,98,2013,Active
R0186,Lenoir Trattoria,Durham,Sports Bar,98,2013,Active
R0186,Lenoir Trattoria,Durham,Pizza,98,2013,Active
R0186,Lenoir Trattoria,Durham,Late Night,98,2013,Active
R0187,Morgan Cafe,Wake Forest,Vegetarian Options,98,2010,Active
R0187,Morgan Cafe,Wake Forest,Breakfast,98,2010,Active
R0187,Morgan Cafe,Wake Forest,Mexican,98,2010,Active
R0187,Morgan Cafe,Wake Forest,Coffee,98,2010,Active
R0187,Morgan Cafe,Wake Forest,Delivery,98,2010,Active
R0187,Morgan Cafe,Wake Forest,Food Truck,98,2010,Active
R0188,Fayetteville Tavern,Garner,Halal,108,2010,Active
R0188,Fayetteville Tavern,Garner,Food Truck,108,2010,Active
R0188,Fayetteville Tavern,Garner,Buffet,108,2010,Active
R0188,Fayetteville Tavern,Garner,Southern,108,2010,Active
R0189,Falls Creamery,Garner,Late Night,56,2016,Active
R0189,Falls Creamery,Garner,Bakery,56,2016,Active
R0189,Falls Creamery,Garner,Vietnamese,56,2016,Active
R0189,Falls Creamery,Garner,Buffet,56,2016,Active
R0190,Wilmington Chophouse,Morrisville,Sports Bar,48,1979,Active
R0190,Wilmington Chophouse,Morrisville,Seafood,48,1979,Active
R0190,Wilmington Chophouse,Morrisville,Coffee,48,1979,Active
R0190,Wilmington Chophouse,Morrisville,Catering,48,1979,Active
R0190,Wilmington Chophouse,Morrisville,Bakery,48,1979,Active
R0190,Wilmington Chophouse,Morrisville,Southern,48,1979,Active
R0191,Davie House,Garner,BBQ,29,1976,Active
R0191,Davie House,Garner,Food Truck,29,1976,Active
R0191,Davie House,Garner,Thai,29,1976,Active
R0191,Davie House,Garner,Halal,29,1976,Active
R0191,Davie House,Garner,Late Night,29,1976,Active
R0191,Davie House,Garner,Pizza,29,1976,Active
R0192,Crabtree Cafe,Fuquay-Varina,Breakfast,24,1997,Active
R0192,Crabtree Cafe,Fuquay-Varina,Vegetarian Options,24,1997,Active
R0192,Crabtree Cafe,Fuquay-Varina,Coffee,24,1997,Active
R0193,Morgan Kitchen,Knightdale,Pizza,43,2005,Active
R0193,Morgan Kitchen,Knightdale,Italian,43,2005,Active
R0193,Morgan Kitchen,Knightdale,Seafood,43,2005,Active
R0193,Morgan Kitchen,Knightdale,Vegetarian Options,43,2005,Active
R0194,Cameron House,Morrisville,Coffee,31,1991,Active
R0194,Cameron House,Morrisville,Delivery,31,1991,Active
R0195,Cabarrus Taqueria,Wake Forest,Vegetarian Options,36,2019,Active
R0195,Cabarrus Taqueria,Wake Forest,Thai,36,2019,Active
R0195,Cabarrus Taqueria,Wake Forest,Catering,36,2019,Active
R0195,Cabarrus Taqueria,Wake Forest,Halal,36,2019,Active
R0196,Martin Chophouse,Morrisville,BBQ,52,1980,Active
R0196,Martin Chophouse,Morrisville,Food Truck,52,1980,Active
R0196,Martin Chophouse,Morrisville,Catering,52,1980,Active
R0196,Martin Chophouse,Morrisville,Sports Bar,52,1980,Active
R0196,Martin Chophouse,Morrisville,Italian,52,1980,Active
R0196,Martin Chophouse,Morrisville,Vegetarian Options,52,1980,Active
R0196,Martin Chophouse,Morrisville,Bakery,52,1980,Active
R0197,Jones Fish Camp,Garner,Breakfast,155,2013,Active
R0197,Jones Fish Camp,Garner,Buffet,155,2013,Active
R0198,Martin Table,Knightdale,Buffet,180,2007,Active
R0198,Martin Table,Knightdale,Food Truck,180,2007,Active
R0198,Martin Table,Knightdale,Pizza,180,2007,Active
R0198,Martin Table,Knightdale,Catering,180,2007,Active
R0198,Martin Table,Knightdale,Breakfast,180,2007,Active
R0198,Martin Table,Knightdale,Bakery,180,2007,Active
R0198,Martin Table,Knightdale,Seafood,180,2007,Active
R0199,Capital Room,Garner,Pizza,216,1989,Active
R0199,Capital Room,Garner,Buffet,216,1989,Active
R0199,Capital Room,Garner,Bakery,216,1989,Active
R0199,Capital Room,Garner,Delivery,216,1989,Active
R0199,Capital Room,Garner,Catering,216,1989,Active
R0199,Capital Room,Garner,Coffee,216,1989,Active
R0199,Capital Room,Garner,Southern,216,1989,Active
R0199,Capital Room,Garner,Italian,216,1989,Active
R0200,Capital Creamery,Raleigh,Coffee,55,1995,Active
R0200,Capital Creamery,Raleigh,Bakery,55,1995,Active
R0200,Capital Creamery,Raleigh,Halal,55,1995,Active
R0200,Capital Creamery,Raleigh,Italian,55,1995,Active
R0200,Capital Creamery,Raleigh,Buffet,55,1995,Active
R0200,Capital Creamery,Raleigh,Catering,55,1995,Active
R0201,Oak House,Apex,Pizza,51,1993,Active
R0201,Oak House,Apex,Vegan,51,1993,Active
R0201,Oak House,Apex,Coffee,51,1993,Active
R0201,Oak House,Apex,Late Night,51,1993,Active
R0201,Oak House,Apex,Delivery,51,1993,Active
R0202,Cabarrus Table,Cary,Southern,104,2010,Active
R0203,Harrington Fish Camp,Holly Springs,Vegetarian Options,123,1992,Active
R0203,Harrington Fish Camp,Holly Springs,Seafood,123,1992,Active
R0203,Harrington Fish Camp,Holly Springs,Vietnamese,123,1992,Active
R0203,Harrington Fish Camp,Holly Springs,Breakfast,123,1992,Active
R0203,Harrington Fish Camp,Holly Springs,Vegan,123,1992,Active
R0203,Harrington Fish Camp,Holly Springs,Bakery,123,1992,Active
R0203,Harrington Fish Camp,Holly Springs,BBQ,123,1992,Active
R0203,Harrington Fish Camp,Holly Springs,Delivery,123,1992,Active
R0204,Martin Fish Camp,Morrisville,Italian,28,2022,Active
R0204,Martin Fish Camp,Morrisville,Thai,28,2022,Active
R0204,Martin Fish Camp,Morrisville,Vegetarian Options,28,2022,Active
R0205,Crabtree Counter,Wake Forest,Seafood,56,2003,Active
R0205,Crabtree Counter,Wake Forest,Southern,56,2003,Active
R0206,Boylan Fish Camp,Wake Forest,Mexican,106,2016,Active
R0206,Boylan Fish Camp,Wake Forest,Food Truck,106,2016,Active
R0207,Lenoir Fish Camp,Wake Forest,Vegan,112,1989,Active
R0207,Lenoir Fish Camp,Wake Forest,Mexican,112,1989,Active
R0208,Crabtree Public House,Garner,Italian,59,2003,Active
R0208,Crabtree Public House,Garner,Pizza,59,2003,Active
R0208,Crabtree Public House,Garner,Halal,59,2003,Active
R0208,Crabtree Public House,Garner,Vegan,59,2003,Active
R0208,Crabtree Public House,Garner,Food Truck,59,2003,Active
R0208,Crabtree Public House,Garner,Catering,59,2003,Active
R0209,Brier Cafe,Morrisville,Vegetarian Options,33,1982,Active
R0209,Brier Cafe,Morrisville,Pizza,33,1982,Active
R0209,Brier Cafe,Morrisville,Sports Bar,33,1982,Active
R0209,Brier Cafe,Morrisville,Bakery,33,1982,Active
R0209,Brier Cafe,Morrisville,Thai,33,1982,Active
R0209,Brier Cafe,Morrisville,Halal,33,1982,Active
R0210,Blount Canteen,Apex,Italian,90,1987,Active
R0210,Blount Canteen,Apex,Vegan,90,1987,Active
R0210,Blount Canteen,Apex,Vietnamese,90,1987,Active
R0210,Blount Canteen,Apex,Sports Bar,90,1987,Active
R0211,Tucker Trattoria,Holly Springs,Late Night,69,1994,Active
R0211,Tucker Trattoria,Holly Springs,Sports Bar,69,1994,Active
R0211,Tucker Trattoria,Holly Springs,Vegetarian Options,69,1994,Active
R0211,Tucker Trattoria,Holly Springs,BBQ,69,1994,Active
R0211,Tucker Trattoria,Holly Springs,Italian,69,1994,Active
R0211,Tucker Trattoria,Holly Springs,Delivery,69,1994,Active
R0211,Tucker Trattoria,Holly Springs,Vegan,69,1994,Active
R0212,Boylan Public House,Fuquay-Varina,Buffet,109,1990,Active
R0212,Boylan Public House,Fuquay-Varina,Halal,109,1990,Active
R0212,Boylan Public House,Fuquay-Varina,Food Truck,109,1990,Active
R0212,Boylan Public House,Fuquay-Varina,Vegetarian Options,109,1990,Active
R0212,Boylan Public House,Fuquay-Varina,Breakfast,109,1990,Active
R0212,Boylan Public House,Fuquay-Varina,Delivery,109,1990,Active
R0212,Boylan Public House,Fuquay-Varina,Italian,109,1990,Active
R0212,Boylan Public House,Fuquay-Varina,Sports Bar,109,1990,Active
R0213,Hargett Counter,Holly Springs,Halal,93,1977,Active
R0213,Hargett Counter,Holly Springs,Buffet,93,1977,Active
R0213,Hargett Counter,Holly Springs,Vietnamese,93,1977,Active
R0213,Hargett Counter,Holly Springs,Sports Bar,93,1977,Active
R0213,Hargett Counter,Holly Springs,Delivery,93,1977,Active
R0214,Wilmington Grill,Holly Springs,Mexican,43,1991,Active
R0214,Wilmington Grill,Holly Springs,Delivery,43,1991,Active
R0214,Wilmington Grill,Holly Springs,Coffee,43,1991,Active
R0214,Wilmington Grill,Holly Springs,BBQ,43,1991,Active
R0214,Wilmington Grill,Holly Springs,Italian,43,1991,Active
R0214,Wilmington Grill,Holly Springs,Pizza,43,1991,Active
R0214,Wilmington Grill,Holly Springs,Bakery,43,1991,Active
R0215,Morgan Table,Wake Forest,Pizza,21,2022,Active
R0215,Morgan Table,Wake Forest,Catering,21,2022,Active
R0215,Morgan Table,Wake Forest,Delivery,21,2022,Active
R0215,Morgan Table,Wake Forest,Breakfast,21,2022,Active
R0215,Morgan Table,Wake Forest,Vegan,21,2022,Active
R0215,Morgan Table,Wake Forest,Halal,21,2022,Active
R0215,Morgan Table,Wake Forest,Vietnamese,21,2022,Active
R0215,Morgan Table,Wake Forest,Sports Bar,21,2022,Active
R0216,Hillsborough Room,Morrisville,Food Truck,39,2016,Active
R0216,Hillsborough Room,Morrisville,Thai,39,2016,Active
R0216,Hillsborough Room,Morrisville,Pizza,39,2016,Active
R0216,Hillsborough Room,Morrisville,Bakery,39,2016,Active
R0216,Hillsborough Room,Morrisville,Halal,39,2016,Active
R0216,Hillsborough Room,Morrisville,Southern,39,2016,Active
R0216,Hillsborough Room,Morrisville,Mexican,39,2016,Active
R0217,Tucker Canteen,Fuquay-Varina,BBQ,45,2011,Active
R0217,Tucker Canteen,Fuquay-Varina,Vietnamese,45,2011,Active
R0217,Tucker Canteen,Fuquay-Varina,Pizza,45,2011,Active
R0217,Tucker Canteen,Fuquay-Varina,Late Night,45,2011,Active
R0217,Tucker Canteen,Fuquay-Varina,Mexican,45,2011,Active
R0218,Glenwood Provisions,Fuquay-Varina,Late Night,22,1996,Active
R0218,Glenwood Provisions,Fuquay-Varina,Delivery,22,1996,Active
R0218,Glenwood Provisions,Fuquay-Varina,Southern,22,1996,Active
R0218,Glenwood Provisions,Fuquay-Varina,Vietnamese,22,1996,Active
R0219,Edenton Kitchen,Apex,Italian,107,2018,Lapsed
R0219,Edenton Kitchen,Apex,Bakery,107,2018,Lapsed
R0219,Edenton Kitchen,Apex,Buffet,107,2018,Lapsed
R0219,Edenton Kitchen,Apex,Halal,107,2018,Lapsed
R0219,Edenton Kitchen,Apex,Vietnamese,107,2018,Lapsed
R0219,Edenton Kitchen,Apex,Breakfast,107,2018,Lapsed
R0220,Cabarrus Fish Camp,Fuquay-Varina,Buffet,42,2014,Active
R0220,Cabarrus Fish Camp,Fuquay-Varina,Bakery,42,2014,Active
R0220,Cabarrus Fish Camp,Fuquay-Varina,Catering,42,2014,Active
R0220,Cabarrus Fish Camp,Fuquay-Varina,Halal,42,2014,Active
R0220,Cabarrus Fish Camp,Fuquay-Varina,BBQ,42,2014,Active
R0221,Glenwood Supper Club,Durham,Late Night,70,1987,Active
R0221,Glenwood Supper Club,Durham,Mexican,70,1987,Active
R0222,Brier Room,Apex,Vietnamese,52,1976,Active
R0222,Brier Room,Apex,Pizza,52,1976,Active
R0223,Lenoir Room,Knightdale,Southern,30,2005,Active
R0223,Lenoir Room,Knightdale,Bakery,30,2005,Active
R0223,Lenoir Room,Knightdale,Halal,30,2005,Active
R0223,Lenoir Room,Knightdale,Mexican,30,2005,Active
R0223,Lenoir Room,Knightdale,Vietnamese,30,2005,Active
R0223,Lenoir Room,Knightdale,BBQ,30,2005,Active
R0223,Lenoir Room,Knightdale,Delivery,30,2005,Active
R0224,Lenoir Bakery,Fuquay-Varina,Sports Bar,136,1977,Active
R0224,Lenoir Bakery,Fuquay-Varina,Delivery,136,1977,Active
R0225,Edenton Diner,Apex,Italian,53,1985,Pending
R0225,Edenton Diner,Apex,BBQ,53,1985,Pending
R0225,Edenton Diner,Apex,Pizza,53,1985,Pending
R0225,Edenton Diner,Apex,Delivery,53,1985,Pending
R0225,Edenton Diner,Apex,Vegan,53,1985,Pending
R0225,Edenton Diner,Apex,Halal,53,1985,Pending
R0226,Capital Provisions,Cary,Sports Bar,37,1993,Lapsed
R0226,Capital Provisions,Cary,Buffet,37,1993,Lapsed
R0226,Capital Provisions,Cary,Vegetarian Options,37,1993,Lapsed
R0226,Capital Provisions,Cary,Late Night,37,1993,Lapsed
R0226,Capital Provisions,Cary,Breakfast,37,1993,Lapsed
R0227,Oak Bakery,Knightdale,Sports Bar,23,1974,Active
R0227,Oak Bakery,Knightdale,Catering,23,1974,Active
R0227,Oak Bakery,Knightdale,Mexican,23,1974,Active
R0227,Oak Bakery,Knightdale,Vegan,23,1974,Active
R0228,Martin Noodle Bar,Garner,Seafood,27,1973,Pending
R0228,Martin Noodle Bar,Garner,Thai,27,1973,Pending
R0228,Martin Noodle Bar,Garner,Vegan,27,1973,Pending
R0228,Martin Noodle Bar,Garner,Pizza,27,1973,Pending
R0229,Pullen Kitchen,Garner,Food Truck,37,1992,Active
R0230,Harrington Bistro,Holly Springs,Halal,35,1982,Active
R0230,Harrington Bistro,Holly Springs,Breakfast,35,1982,Active
R0230,Harrington Bistro,Holly Springs,Coffee,35,1982,Active
R0230,Harrington Bistro,Holly Springs,Food Truck,35,1982,Active
R0230,Harrington Bistro,Holly Springs,Thai,35,1982,Active
R0230,Harrington Bistro,Holly Springs,Buffet,35,1982,Active
R0231,Brier Smokehouse,Garner,Vegetarian Options,59,1987,Active
R0231,Brier Smokehouse,Garner,Pizza,59,1987,Active
R0231,Brier Smokehouse,Garner,Halal,59,1987,Active
R0231,Brier Smokehouse,Garner,Seafood,59,1987,Active
R0231,Brier Smokehouse,Garner,Bakery,59,1987,Active
R0231,Brier Smokehouse,Garner,Mexican,59,1987,Active
R0231,Brier Smokehouse,Garner,Italian,59,1987,Active
R0232,Trinity Trattoria,Wake Forest,Delivery,20,1975,Active
R0233,Salisbury Trattoria,Raleigh,Southern,43,2017,Active
R0233,Salisbury Trattoria,Raleigh,Halal,43,2017,Active
R0233,Salisbury Trattoria,Raleigh,Delivery,43,2017,Active
R0233,Salisbury Trattoria,Raleigh,Bakery,43,2017,Active
R0233,Salisbury Trattoria,Raleigh,Seafood,43,2017,Active
R0234,Glenwood Roasters,Wake Forest,Halal,106,2007,Active
R0234,Glenwood Roasters,Wake Forest,Mexican,106,2007,Active
R0234,Glenwood Roasters,Wake Forest,Buffet,106,2007,Active
R0234,Glenwood Roasters,Wake Forest,Delivery,106,2007,Active
R0234,Glenwood Roasters,Wake Forest,BBQ,106,2007,Active
R0235,Blount Creamery,Raleigh,Vegan,73,2018,Active
R0235,Blount Creamery,Raleigh,Italian,73,2018,Active
R0235,Blount Creamery,Raleigh,Halal,73,2018,Active
R0235,Blount Creamery,Raleigh,Buffet,73,2018,Active
R0235,Blount Creamery,Raleigh,BBQ,73,2018,Active
R0236,Davie Smokehouse,Fuquay-Varina,Buffet,224,1996,Active
R0236,Davie Smokehouse,Fuquay-Varina,Late Night,224,1996,Active
R0236,Davie Smokehouse,Fuquay-Varina,Coffee,224,1996,Active
R0236,Davie Smokehouse,Fuquay-Varina,Vegetarian Options,224,1996,Active
R0236,Davie Smokehouse,Fuquay-Varina,Bakery,224,1996,Active
R0236,Davie Smokehouse,Fuquay-Varina,Vietnamese,224,1996,Active
R0237,Hargett Bistro,Raleigh,Late Night,14,1984,Active
R0237,Hargett Bistro,Raleigh,Thai,14,1984,Active
R0237,Hargett Bistro,Raleigh,Sports Bar,14,1984,Active
R0237,Hargett Bistro,Raleigh,Delivery,14,1984,Active
R0237,Hargett Bistro,Raleigh,Vegetarian Options,14,1984,Active
R0238,Falls Cafe,Raleigh,Pizza,73,2012,Active
R0238,Falls Cafe,Raleigh,Italian,73,2012,Active
R0238,Falls Cafe,Raleigh,Late Night,73,2012,Active
R0238,Falls Cafe,Raleigh,Buffet,73,2012,Active
R0238,Falls Cafe,Raleigh,Delivery,73,2012,Active
R0238,Falls Cafe,Raleigh,Vegan,73,2012,Active
R0238,Falls Cafe,Raleigh,Southern,73,2012,Active
R0238,Falls Cafe,Raleigh,Sports Bar,73,2012,Active
R0239,Martin Cafe,Cary,Vegetarian Options,157,1979,Lapsed
R0239,Martin Cafe,Cary,Sports Bar,157,1979,Lapsed
R0239,Martin Cafe,Cary,Seafood,157,1979,Lapsed
R0239,Martin Cafe,Cary,Thai,157,1979,Lapsed
R0240,Cameron Deli,Durham,Delivery,109,1982,Active
R0240,Cameron Deli,Durham,Italian,109,1982,Active
R0240,Cameron Deli,Durham,Vegetarian Options,109,1982,Active
R0240,Cameron Deli,Durham,Mexican,109,1982,Active
R0240,Cameron Deli,Durham,Thai,109,1982,Active
R0241,Davie Bistro,Holly Springs,Vegetarian Options,48,2002,Active
R0241,Davie Bistro,Holly Springs,Pizza,48,2002,Active
R0241,Davie Bistro,Holly Springs,Vegan,48,2002,Active
R0242,Tucker Chophouse,Garner,Thai,81,2011,Active
R0242,Tucker Chophouse,Garner,Pizza,81,2011,Active
R0242,Tucker Chophouse,Garner,Seafood,81,2011,Active
R0242,Tucker Chophouse,Garner,Vegan,81,2011,Active
R0242,Tucker Chophouse,Garner,Delivery,81,2011,Active
R0242,Tucker Chophouse,Garner,Vegetarian Options,81,2011,Active
R0242,Tucker Chophouse,Garner,BBQ,81,2011,Active
R0242,Tucker Chophouse,Garner,Mexican,81,2011,Active
R0243,Falls Smokehouse,Knightdale,Late Night,29,2015,Active
R0243,Falls Smokehouse,Knightdale,Breakfast,29,2015,Active
R0243,Falls Smokehouse,Knightdale,Food Truck,29,2015,Active
R0243,Falls Smokehouse,Knightdale,Buffet,29,2015,Active
R0244,Hargett Public House,Durham,Buffet,141,1985,Active
R0244,Hargett Public House,Durham,Italian,141,1985,Active
R0244,Hargett Public House,Durham,Pizza,141,1985,Active
R0244,Hargett Public House,Durham,Vegetarian Options,141,1985,Active
R0244,Hargett Public House,Durham,Catering,141,1985,Active
R0244,Hargett Public House,Durham,Sports Bar,141,1985,Active
R0244,Hargett Public House,Durham,BBQ,141,1985,Active
R0244,Hargett Public House,Durham,Late Night,141,1985,Active
R0245,Salisbury Fish Camp,Apex,Southern,55,2022,Active
R0245,Salisbury Fish Camp,Apex,Late Night,55,2022,Active
R0245,Salisbury Fish Camp,Apex,Seafood,55,2022,Active
R0245,Salisbury Fish Camp,Apex,Italian,55,2022,Active
R0245,Salisbury Fish Camp,Apex,Catering,55,2022,Active
R0245,Salisbury Fish Camp,Apex,Food Truck,55,2022,Active
R0246,Salisbury Bistro,Wake Forest,Italian,93,2019,Active
R0246,Salisbury Bistro,Wake Forest,Bakery,93,2019,Active
R0246,Salisbury Bistro,Wake Forest,Pizza,93,2019,Active
R0246,Salisbury Bistro,Wake Forest,Breakfast,93,2019,Active
R0246,Salisbury Bistro,Wake Forest,Thai,93,2019,Active
R0246,Salisbury Bistro,Wake Forest,Sports Bar,93,2019,Active
R0246,Salisbury Bistro,Wake Forest,BBQ,93,2019,Active
R0247,Brier House,Garner,Pizza,94,1999,Active
R0247,Brier House,Garner,Thai,94,1999,Active
R0247,Brier House,Garner,Bakery,94,1999,Active
R0247,Brier House,Garner,Catering,94,1999,Active
R0248,Hargett Creamery,Garner,Vegan,43,2022,Active
R0248,Hargett Creamery,Garner,Halal,43,2022,Active
R0249,Jones Trattoria,Durham,Delivery,45,2002,Active
R0249,Jones Trattoria,Durham,Vegetarian Options,45,2002,Active
R0249,Jones Trattoria,Durham,BBQ,45,2002,Active
R0249,Jones Trattoria,Durham,Late Night,45,2002,Active
R0249,Jones Trattoria,Durham,Coffee,45,2002,Active
R0249,Jones Trattoria,Durham,Bakery,45,2002,Active
R0249,Jones Trattoria,Durham,Vegan,45,2002,Active
R0249,Jones Trattoria,Durham,Buffet,45,2002,Active
R0250,Trinity Canteen,Cary,Coffee,39,2019,Active
R0250,Trinity Canteen,Cary,Halal,39,2019,Active
R0251,Neuse Provisions,Cary,Mexican,130,2022,Active
R0251,Neuse Provisions,Cary,Buffet,130,2022,Active
R0251,Neuse Provisions,Cary,Breakfast,130,2022,Active
R0251,Neuse Provisions,Cary,Italian,130,2022,Active
R0251,Neuse Provisions,Cary,BBQ,130,2022,Active
R0251,Neuse Provisions,Cary,Late Night,130,2022,Active
R0252,Oak Kitchen,Wake Forest,Vegan,64,2000,Active
R0252,Oak Kitchen,Wake Forest,Southern,64,2000,Active
R0252,Oak Kitchen,Wake Forest,Seafood,64,2000,Active
R0253,Person Kitchen,Wake Forest,Buffet,51,1974,Active
R0253,Person Kitchen,Wake Forest,Vegetarian Options,51,1974,Active
R0253,Person Kitchen,Wake Forest,Seafood,51,1974,Active
R0253,Person Kitchen,Wake Forest,Vietnamese,51,1974,Active
R0253,Person Kitchen,Wake Forest,Sports Bar,51,1974,Active
R0254,Hargett Taqueria,Raleigh,Buffet,127,2005,Active
R0254,Hargett Taqueria,Raleigh,Food Truck,127,2005,Active
R0254,Hargett Taqueria,Raleigh,Vegetarian Options,127,2005,Active
R0254,Hargett Taqueria,Raleigh,Delivery,127,2005,Active
R0255,Blount Bakery,Knightdale,Vegetarian Options,77,1989,Active
R0255,Blount Bakery,Knightdale,Sports Bar,77,1989,Active
R0255,Blount Bakery,Knightdale,Southern,77,1989,Active
R0255,Blount Bakery,Knightdale,Breakfast,77,1989,Active
R0255,Blount Bakery,Knightdale,Vietnamese,77,1989,Active
R0255,Blount Bakery,Knightdale,Mexican,77,1989,Active
R0255,Blount Bakery,Knightdale,Thai,77,1989,Active
R0256,Cameron Counter,Holly Springs,Vietnamese,97,2016,Active
R0256,Cameron Counter,Holly Springs,Seafood,97,2016,Active
R0256,Cameron Counter,Holly Springs,Catering,97,2016,Active
R0256,Cameron Counter,Holly Springs,Bakery,97,2016,Active
R0256,Cameron Counter,Holly Springs,Coffee,97,2016,Active
R0257,Umstead Smokehouse,Raleigh,Catering,22,2010,Active
R0257,Umstead Smokehouse,Raleigh,Sports Bar,22,2010,Active
R0258,Martin Counter,Raleigh,Italian,27,1979,Active
R0259,Jones Taqueria,Knightdale,Southern,119,1986,Active
R0260,Jones Cafe,Knightdale,Bakery,48,2006,Active
R0260,Jones Cafe,Knightdale,Catering,48,2006,Active
R0260,Jones Cafe,Knightdale,BBQ,48,2006,Active
R0260,Jones Cafe,Knightdale,Breakfast,48,2006,Active
R0260,Jones Cafe,Knightdale,Halal,48,2006,Active
R0261,Morgan Grill,Wake Forest,Sports Bar,26,1988,Active
R0261,Morgan Grill,Wake Forest,Vegetarian Options,26,1988,Active
R0261,Morgan Grill,Wake Forest,Halal,26,1988,Active
R0261,Morgan Grill,Wake Forest,Bakery,26,1988,Active
R0262,Capital Chophouse,Durham,Coffee,72,2000,Active
R0262,Capital Chophouse,Durham,Seafood,72,2000,Active
R0262,Capital Chophouse,Durham,Delivery,72,2000,Active
R0262,Capital Chophouse,Durham,Sports Bar,72,2000,Active
R0262,Capital Chophouse,Durham,Italian,72,2000,Active
R0262,Capital Chophouse,Durham,Thai,72,2000,Active
R0262,Capital Chophouse,Durham,Vegetarian Options,72,2000,Active
R0262,Capital Chophouse,Durham,Vietnamese,72,2000,Active
R0263,Umstead House,Cary,BBQ,97,2021,Active
R0263,Umstead House,Cary,Late Night,97,2021,Active
R0263,Umstead House,Cary,Bakery,97,2021,Active
R0263,Umstead House,Cary,Coffee,97,2021,Active
R0263,Umstead House,Cary,Halal,97,2021,Active
R0263,Umstead House,Cary,Thai,97,2021,Active
R0263,Umstead House,Cary,Mexican,97,2021,Active
R0263,Umstead House,Cary,Sports Bar,97,2021,Active
R0264,Person Roasters,Wake Forest,Coffee,38,1976,Active
R0264,Person Roasters,Wake Forest,Southern,38,1976,Active
R0264,Person Roasters,Wake Forest,Vegan,38,1976,Active
R0264,Person Roasters,Wake Forest,Catering,38,1976,Active
R0264,Person Roasters,Wake Forest,BBQ,38,1976,Active
R0264,Person Roasters,Wake Forest,Delivery,38,1976,Active
R0264,Person Roasters,Wake Forest,Bakery,38,1976,Active
R0264,Person Roasters,Wake Forest,Late Night,38,1976,Active
R0265,Blount Counter,Cary,Food Truck,73,1994,Active
R0265,Blount Counter,Cary,Southern,73,1994,Active
R0265,Blount Counter,Cary,Buffet,73,1994,Active
R0265,Blount Counter,Cary,BBQ,73,1994,Active
R0265,Blount Counter,Cary,Seafood,73,1994,Active
R0265,Blount Counter,Cary,Vegetarian Options,73,1994,Active
R0265,Blount Counter,Cary,Vegan,73,1994,Active
R0266,Falls Tavern,Holly Springs,Coffee,53,2022,Active
R0266,Falls Tavern,Holly Springs,Food Truck,53,2022,Active
R0266,Falls Tavern,Holly Springs,Delivery,53,2022,Active
R0266,Falls Tavern,Holly Springs,Late Night,53,2022,Active
R0266,Falls Tavern,Holly Springs,Vegan,53,2022,Active
R0266,Falls Tavern,Holly Springs,Catering,53,2022,Active
R0267,Boylan Grill,Knightdale,Southern,73,2012,Active
R0267,Boylan Grill,Knightdale,Late Night,73,2012,Active
R0267,Boylan Grill,Knightdale,Vegan,73,2012,Active
R0267,Boylan Grill,Knightdale,Italian,73,2012,Active
R0267,Boylan Grill,Knightdale,Food Truck,73,2012,Active
R0267,Boylan Grill,Knightdale,Mexican,73,2012,Active
R0268,Morgan Creamery,Holly Springs,Bakery,27,1985,Active
R0268,Morgan Creamery,Holly Springs,Pizza,27,1985,Active
R0268,Morgan Creamery,Holly Springs,Thai,27,1985,Active
R0269,Oak Diner,Garner,Italian,58,2022,Active
R0270,Peace Taqueria,Apex,BBQ,119,1989,Active
R0270,Peace Taqueria,Apex,Halal,119,1989,Active
R0270,Peace Taqueria,Apex,Delivery,119,1989,Active
R0271,Salisbury Deli,Holly Springs,Vegetarian Options,75,2013,Active
R0271,Salisbury Deli,Holly Springs,Coffee,75,2013,Active
R0271,Salisbury Deli,Holly Springs,Buffet,75,2013,Active
R0271,Salisbury Deli,Holly Springs,Seafood,75,2013,Active
R0271,Salisbury Deli,Holly Springs,Southern,75,2013,Active
R0271,Salisbury Deli,Holly Springs,Breakfast,75,2013,Active
R0271,Salisbury Deli,Holly Springs,Catering,75,2013,Active
R0272,Pullen Smokehouse,Wake Forest,Breakfast,177,2001,Active
R0272,Pullen Smokehouse,Wake Forest,Thai,177,2001,Active
R0272,Pullen Smokehouse,Wake Forest,Southern,177,2001,Active
R0272,Pullen Smokehouse,Wake Forest,Coffee,177,2001,Active
R0272,Pullen Smokehouse,Wake Forest,Food Truck,177,2001,Active
